@relation german-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute class {class1,class2}

@data
-1.2539,0.75439,1.3433,-0.15333,2.6045,-0.69936,1.3374,0.024135,0.4491,-0.30353,1.0465,1.5635,0.21573,0.4606,2.0159,2.7577,1.6768,2.3337,1.214,-0.19592,class2
0.33634,-0.48952,1.3433,-0.10345,-0.70862,1.8323,-0.3178,0.024135,0.4491,-0.30353,1.0465,1.5635,0.30364,0.4606,2.0159,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,-0.24074,1.3433,-0.12839,-0.78727,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,-0.34088,-1.2787,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,1.2519,1.3433,-0.12839,0.74387,-0.69936,-0.3178,0.024135,0.4491,3.8831,-0.76559,-0.34088,-0.66336,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.15333,-0.1627,1.8323,1.3374,-0.86975,-0.96317,-0.30353,1.0465,-1.2931,-0.83917,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.50561,0.42008,-0.15333,0.9543,-0.69936,1.3374,-1.7636,0.4491,-0.30353,-0.76559,0.61131,-0.48754,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
0.33634,1.7495,-2.3497,0.04619,1.0691,-0.69936,-1.1454,-0.86975,-2.3754,-0.30353,-1.6716,-0.34088,-0.22381,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-1.1529,-0.50318,-0.10345,-0.24631,-0.69936,-0.3178,-0.86975,0.4491,3.8831,-0.76559,-1.2931,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,-0.50318,0.04619,-0.48118,1.1993,-1.1454,0.024135,1.8614,-0.30353,0.14043,-1.2931,0.03991,-2.3739,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.17828,0.5476,-0.69936,0.5098,-0.86975,0.4491,1.7898,0.14043,-0.34088,-0.39963,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,1.5007,1.3433,-0.12839,3.8642,1.8323,0.5098,0.91802,0.4491,-0.30353,1.0465,-0.34088,-0.48754,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
-1.2539,-1.2359,1.3433,-0.17828,-0.67674,-0.69936,-1.1454,-0.86975,0.4491,-0.30353,1.0465,-1.2931,0.39154,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,5.0991,class2
1.1315,-1.2359,-0.50318,-0.12839,-0.61226,1.1993,-0.3178,0.91802,-2.3754,-0.30353,-0.76559,-1.2931,-0.22381,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,1.2519,-0.50318,-0.028632,-0.45851,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,0.39154,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.24074,1.3433,-0.10345,-0.52122,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,-1.015,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.17828,-0.6732,1.8323,-0.3178,0.91802,-0.96317,-0.30353,1.0465,-1.2931,-0.92708,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.2519,0.42008,0.04619,1.6681,1.8323,-1.1454,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.75127,0.4606,-1.7487,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
-0.4588,-0.7383,-0.50318,-0.10345,-0.77204,-0.69936,-0.3178,0.91802,-0.96317,3.8831,1.0465,-1.2931,1.1827,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.75439,-0.50318,-0.10345,-0.49748,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,1.9739,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,1.2519,-2.3497,-0.10345,0.18873,-0.69936,-0.3178,0.91802,-0.96317,-0.30353,-1.6716,0.61131,0.56736,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,2.2471,1.3433,-0.15333,-0.18431,1.8323,1.3374,0.91802,0.4491,-0.30353,0.14043,0.61131,0.21573,0.4606,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class2
1.1315,-1.3188,-0.50318,0.04619,0.062614,-0.69936,0.5098,-1.7636,0.4491,-0.30353,1.0465,-1.2931,3.3804,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,-1.4264,-0.17828,1.129,-0.69936,1.3374,-0.86975,0.4491,-0.30353,1.0465,1.5635,0.30364,-2.3739,0.13364,1.0266,1.6768,2.3337,1.214,-0.19592,class1
-1.2539,-0.7383,-0.50318,-0.17828,-0.70756,-0.69936,-1.1454,0.024135,-0.96317,-0.30353,-1.6716,-1.2931,0.12782,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
1.1315,-1.2359,-0.50318,-0.10345,-0.59384,-0.69936,0.5098,0.024135,0.4491,-0.30353,-0.76559,-0.34088,1.3585,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
1.1315,2.2471,1.3433,-0.028632,1.0057,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,0.14043,1.5635,-0.39963,-2.3739,2.0159,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-1.4017,1.3433,-0.17828,-0.64344,-0.69936,0.5098,-0.86975,0.4491,-0.30353,-1.6716,-1.2931,0.56736,0.4606,0.13364,2.7577,-1.3831,2.3337,-0.82291,-0.19592,class2
-1.2539,-0.90415,1.3433,-0.17828,-0.36499,-0.69936,-1.1454,-1.7636,0.4491,-0.30353,0.14043,-1.2931,1.0948,0.4606,-1.7487,1.0266,-1.3831,2.3337,-0.82291,5.0991,class2
-0.4588,1.2519,-0.50318,-0.10345,-0.21265,-0.066455,-0.3178,0.91802,-0.96317,1.7898,1.0465,1.5635,1.2706,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.7383,-0.50318,-0.10345,-0.88399,-0.69936,-0.3178,0.91802,1.8614,-0.30353,-0.76559,-1.2931,-0.66336,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.10345,-0.47233,-0.69936,-1.1454,0.91802,-2.3754,-0.30353,0.14043,-0.34088,-0.31172,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
0.33634,-0.7383,-0.50318,-0.10345,-0.69941,-0.69936,-0.3178,0.024135,1.8614,-0.30353,1.0465,-1.2931,-1.1029,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,-0.50318,-0.17828,3.9135,-0.69936,1.3374,0.91802,0.4491,-0.30353,-0.76559,1.5635,1.886,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-1.2539,1.2519,-0.50318,-0.12839,0.061905,-0.69936,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,0.56736,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class1
0.33634,-0.24074,-0.50318,-0.12839,-0.078738,-0.69936,-1.1454,-1.7636,-0.96317,-0.30353,-1.6716,-0.34088,0.83109,-0.95663,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.48952,1.3433,-0.17828,0.62838,1.8323,1.3374,-1.7636,-0.96317,-0.30353,1.0465,0.61131,2.0618,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.10345,-0.068819,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,1.0465,0.61131,1.4464,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
0.33634,0.25682,-0.50318,-0.17828,-0.82341,-0.69936,0.5098,0.91802,0.4491,-0.30353,0.14043,1.5635,0.21573,-2.3739,2.0159,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class1
-1.2539,-0.074883,-0.50318,-0.12839,-0.37526,1.8323,0.5098,0.91802,0.4491,-0.30353,1.0465,0.61131,0.30364,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,0.25682,-1.4264,-0.10345,-0.6112,-0.69936,0.5098,0.91802,0.4491,3.8831,1.0465,0.61131,-1.015,-2.3739,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.028632,0.47888,-0.066455,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-0.34088,0.39154,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-1.2539,1.9983,-2.3497,0.04619,3.0271,-0.69936,1.3374,-0.86975,0.4491,-0.30353,1.0465,0.61131,-0.57545,0.4606,-1.7487,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.25682,-0.50318,-0.17828,-0.66965,1.8323,-0.3178,0.91802,-0.96317,-0.30353,-0.76559,-0.34088,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,-1.2359,-0.50318,-0.12839,-1.0073,-0.69936,1.3374,-0.86975,-0.96317,-0.30353,-1.6716,-0.34088,1.1827,-2.3739,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.48952,-0.50318,-0.078513,-0.70721,1.8323,-0.3178,0.91802,-0.96317,-0.30353,-0.76559,0.61131,-1.015,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,2.2471,-2.3497,-0.12839,1.3631,-0.69936,-0.3178,0.024135,0.4491,-0.30353,1.0465,1.5635,1.5344,0.4606,2.0159,1.0266,0.14688,2.3337,-0.82291,-0.19592,class1
-0.4588,1.2519,1.3433,-0.10345,-0.33098,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,0.03991,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.15333,3.2974,-0.69936,1.3374,0.91802,-0.96317,-0.30353,-0.76559,1.5635,0.74318,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
0.33634,-0.24074,-0.50318,-0.17828,-0.46418,-0.69936,1.3374,0.024135,-0.96317,-0.30353,-0.76559,0.61131,-1.1029,0.4606,0.13364,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,1.3433,-0.17828,-0.78479,-0.69936,1.3374,0.024135,0.4491,3.8831,0.14043,-1.2931,-0.48754,-2.3739,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,-0.98708,-0.50318,-0.12839,-0.81915,-0.69936,-0.3178,-1.7636,-0.96317,-0.30353,-0.76559,0.61131,-0.57545,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,5.0991,class1
-0.4588,-0.24074,1.3433,-0.12839,1.0946,-0.69936,1.3374,-0.86975,0.4491,-0.30353,-1.6716,1.5635,0.47945,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.48952,-0.50318,-0.15333,-0.69835,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,0.83109,-2.3739,2.0159,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
-1.2539,0.008044,-0.50318,-0.12839,0.11611,-0.69936,0.5098,-1.7636,-0.96317,-0.30353,1.0465,0.61131,-0.83917,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.82123,1.3433,-0.17828,-0.6654,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,1.0465,0.61131,-0.047998,0.4606,0.13364,1.0266,1.6768,-0.42808,-0.82291,-0.19592,class2
-1.2539,1.2519,-0.50318,-0.15333,1.7939,1.8323,1.3374,0.024135,0.4491,-0.30353,1.0465,1.5635,1.0069,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.2519,1.3433,-0.12839,1.366,-0.69936,-1.1454,-0.86975,-0.96317,-0.30353,1.0465,-0.34088,-1.1029,0.4606,-1.7487,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-1.2359,-0.50318,-0.028632,-0.61403,-0.69936,-1.1454,-1.7636,-0.96317,-0.30353,-0.76559,1.5635,1.7981,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.90415,-0.50318,-0.17828,-0.6112,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,-0.39963,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,5.0991,class2
1.1315,-0.48952,-0.50318,-0.10345,-0.4578,1.8323,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.7383,-0.50318,-0.17828,-0.91622,-0.69936,0.5098,-0.86975,1.8614,-0.30353,0.14043,0.61131,-0.92708,-2.3739,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.7383,1.3433,-0.17828,-0.91729,-0.066455,0.5098,0.91802,-0.96317,-0.30353,0.14043,0.61131,1.3585,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,0.008044,-0.50318,-0.12839,0.24967,1.8323,0.5098,-0.86975,0.4491,-0.30353,0.14043,0.61131,-0.047998,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.98708,-0.50318,-0.17828,-0.65513,-0.69936,-1.1454,0.024135,0.4491,-0.30353,-0.76559,1.5635,-0.75127,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
0.33634,1.2519,-0.50318,-0.10345,0.33256,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.0032,1.3433,-0.15333,1.4106,-0.69936,0.5098,0.024135,0.4491,-0.30353,-0.76559,0.61131,-0.047998,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
-1.2539,1.2519,1.3433,-0.028632,1.6983,-0.69936,-0.3178,0.024135,-0.96317,-0.30353,-0.76559,1.5635,-0.92708,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
0.33634,-1.2359,1.3433,-0.17828,-0.6987,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,-1.6716,-1.2931,3.3804,0.4606,0.13364,2.7577,-2.913,2.3337,-0.82291,5.0991,class2
-1.2539,-0.7383,-0.50318,-0.10345,-0.62821,-0.69936,-0.3178,0.91802,-0.96317,-0.30353,-1.6716,0.61131,-1.1029,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,-0.10345,-0.87655,1.8323,1.3374,0.91802,-0.96317,-0.30353,0.14043,-0.34088,-0.22381,-2.3739,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
-0.4588,-0.7383,1.3433,-0.17828,-0.052169,-0.69936,-1.1454,-1.7636,0.4491,-0.30353,0.14043,-1.2931,1.1827,-2.3739,0.13364,1.0266,-1.3831,2.3337,-0.82291,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.17828,-0.73342,-0.69936,-1.1454,0.91802,0.4491,-0.30353,-1.6716,-0.34088,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.48952,-1.4264,-0.17828,1.2678,-0.066455,-1.973,-1.7636,0.4491,-0.30353,-0.76559,-0.34088,-0.13591,0.4606,0.13364,-0.70457,1.6768,2.3337,1.214,-0.19592,class1
0.33634,0.25682,-0.50318,-0.12839,-0.13436,-0.69936,1.3374,0.024135,-2.3754,-0.30353,1.0465,1.5635,1.3585,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,-0.50318,-0.028632,0.15579,1.8323,-0.3178,-0.86975,1.8614,-0.30353,-0.76559,0.61131,-0.75127,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,1.2519,-0.50318,-0.10345,-0.31078,1.8323,-0.3178,0.91802,-0.96317,-0.30353,1.0465,0.61131,-0.92708,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,0.75439,1.3433,-0.17828,0.69533,-0.69936,-1.973,0.91802,1.8614,-0.30353,-0.76559,0.61131,-0.66336,0.4606,0.13364,1.0266,1.6768,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.25682,-0.50318,-0.17828,-0.34302,-0.69936,1.3374,0.91802,0.4491,1.7898,-1.6716,-1.2931,0.83109,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.98708,1.3433,-0.17828,-0.40289,-0.69936,-0.3178,0.91802,0.4491,-0.30353,1.0465,0.61131,1.0948,0.4606,0.13364,2.7577,0.14688,-0.42808,1.214,-0.19592,class2
0.33634,-0.90415,-0.50318,-0.078513,-0.72492,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,0.61131,0.12782,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,0.25682,-1.4264,-0.17828,-0.33523,-0.066455,0.5098,-0.86975,0.4491,-0.30353,0.14043,0.61131,-0.31172,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.48952,-0.50318,-0.17828,-0.030204,1.1993,0.5098,-0.86975,-0.96317,-0.30353,0.14043,0.61131,-1.3666,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-1.2359,-1.4264,-0.17828,-0.88151,1.8323,-0.3178,-1.7636,0.4491,3.8831,-0.76559,-1.2931,-0.83917,-0.95663,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.10345,-0.87407,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.21573,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,-0.17828,-0.51413,-0.69936,-0.3178,-0.86975,1.8614,-0.30353,-0.76559,-0.34088,-0.48754,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-0.98708,-0.50318,-0.12839,-0.69374,-0.69936,1.3374,-1.7636,0.4491,-0.30353,1.0465,0.61131,-1.3666,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,0.42008,-0.10345,-0.57117,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,-0.76559,0.61131,-0.57545,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class1
1.1315,0.25682,1.3433,-0.10345,0.64892,-0.69936,-1.1454,0.024135,1.8614,-0.30353,0.14043,1.5635,1.0069,0.4606,2.0159,2.7577,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,2.2471,1.3433,-0.15333,1.084,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,0.919,0.4606,2.0159,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,-0.48952,-0.50318,-0.17828,0.24364,-0.69936,-0.3178,0.024135,-0.96317,-0.30353,-0.76559,-0.34088,-0.57545,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,0.25682,-0.50318,-0.12839,-0.32318,-0.066455,-1.973,-1.7636,-2.3754,-0.30353,-1.6716,-0.34088,-0.22381,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.75439,-2.3497,0.04619,0.33646,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,-1.6716,0.61131,-0.66336,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.90415,1.3433,-0.12839,-0.4036,1.8323,-1.1454,-0.86975,-0.96317,1.7898,0.14043,-1.2931,-0.75127,0.4606,-1.7487,1.0266,0.14688,-0.42808,-0.82291,5.0991,class2
1.1315,-0.24074,-0.50318,-0.17828,-0.21584,1.8323,0.5098,0.91802,0.4491,-0.30353,0.14043,-0.34088,-0.31172,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,5.0991,class2
0.33634,-0.7383,1.3433,-0.17828,-0.63458,0.56645,-1.973,-0.86975,0.4491,-0.30353,1.0465,1.5635,2.6772,-2.3739,2.0159,2.7577,-2.913,-0.42808,-0.82291,-0.19592,class2
-1.2539,2.2471,1.3433,-0.15333,1.0174,-0.69936,1.3374,0.91802,-0.96317,-0.30353,1.0465,1.5635,1.9739,-0.95663,2.0159,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.25682,-0.50318,-0.12839,-0.071653,-0.066455,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,-0.48754,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,1.3433,-0.12839,-0.47587,-0.69936,-1.1454,-0.86975,0.4491,-0.30353,-0.76559,-1.2931,-0.39963,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class1
-1.2539,-0.7383,1.3433,-0.17828,-0.38978,-0.69936,-0.3178,0.91802,0.4491,-0.30353,1.0465,-0.34088,0.21573,-2.3739,0.13364,1.0266,-1.3831,-0.42808,-0.82291,5.0991,class2
-1.2539,-0.7383,-0.50318,-0.028632,-0.91658,-0.69936,-0.3178,0.91802,0.4491,-0.30353,1.0465,0.61131,0.39154,0.4606,-1.7487,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
0.33634,-0.90415,1.3433,-0.10345,-0.6817,1.8323,0.5098,0.91802,0.4491,-0.30353,-0.76559,-0.34088,-0.75127,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-1.1529,-0.50318,-0.10345,-0.30334,-0.69936,-0.3178,0.024135,0.4491,3.8831,-0.76559,-1.2931,-0.13591,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,2.2471,-2.3497,0.04619,0.2029,-0.066455,0.5098,0.91802,0.4491,-0.30353,1.0465,1.5635,-0.13591,0.4606,2.0159,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
-1.2539,0.25682,-0.50318,-0.15333,-0.10885,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,1.1827,-2.3739,2.0159,-0.70457,0.14688,2.3337,1.214,-0.19592,class2
1.1315,0.25682,-0.50318,-0.10345,-0.48544,-0.066455,-0.3178,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.57545,0.4606,-1.7487,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,1.3433,-0.028632,0.10406,1.8323,-1.1454,-0.86975,0.4491,-0.30353,-1.6716,-0.34088,0.12782,0.4606,0.13364,1.0266,-1.3831,2.3337,-0.82291,-0.19592,class2
0.33634,0.75439,1.3433,-0.10345,0.1363,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,-0.34088,1.1827,-0.95663,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,-0.2456,-0.69936,-1.973,0.024135,-0.96317,-0.30353,1.0465,1.5635,1.7102,0.4606,2.0159,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.12839,-0.043312,-0.69936,-1.1454,0.91802,0.4491,-0.30353,-1.6716,1.5635,-1.1908,-2.3739,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.48952,-2.3497,-0.17828,-0.82234,-0.69936,1.3374,0.91802,0.4491,-0.30353,0.14043,0.61131,-0.22381,0.4606,-1.7487,1.0266,0.14688,2.3337,-0.82291,-0.19592,class1
-0.4588,-0.074883,-2.3497,-0.15333,1.0191,-0.066455,1.3374,0.024135,1.8614,-0.30353,1.0465,0.61131,-0.39963,-2.3739,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.24074,1.3433,-0.10345,-0.74476,1.8323,-0.3178,0.91802,0.4491,-0.30353,0.14043,-0.34088,-0.57545,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,1.2519,-0.50318,-0.10345,0.19971,1.8323,1.3374,-0.86975,-0.96317,-0.30353,1.0465,-1.2931,0.83109,0.4606,0.13364,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class2
1.1315,-1.4017,1.3433,-0.10345,-0.61191,-0.69936,0.5098,-0.86975,0.4491,-0.30353,-1.6716,-1.2931,0.56736,0.4606,0.13364,2.7577,-1.3831,2.3337,-0.82291,-0.19592,class2
-1.2539,1.2519,1.3433,-0.12839,-0.32708,-0.69936,-0.3178,0.024135,1.8614,-0.30353,-0.76559,-0.34088,0.919,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
0.33634,-1.2359,-0.50318,-0.17828,-0.90772,1.1993,-1.1454,-0.86975,1.8614,-0.30353,-0.76559,-1.2931,-0.75127,0.4606,0.13364,-0.70457,-2.913,-0.42808,-0.82291,5.0991,class2
1.1315,-0.7383,-0.50318,-0.17828,-0.3122,1.8323,1.3374,0.91802,0.4491,-0.30353,0.14043,0.61131,1.2706,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,2.2471,-0.50318,-0.15333,0.53733,-0.69936,0.5098,0.91802,0.4491,-0.30353,0.14043,-0.34088,-0.83917,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
-1.2539,-1.2359,-1.4264,-0.028632,-0.73449,-0.69936,1.3374,0.91802,-0.96317,-0.30353,1.0465,1.5635,-0.047998,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.7383,1.3433,-0.10345,-0.90489,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,1.4464,0.4606,0.13364,2.7577,0.14688,-0.42808,-0.82291,-0.19592,class2
