@relation image-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute class {class1,class2}

@data
1.4678,0.89734,-0.35697,-0.19451,-0.26947,-0.1134,0.11319,-0.10331,-0.56792,-0.58159,-0.70375,-0.38594,0.33781,-1.372,1.9859,-0.58307,-0.17293,2.3329,class2
-1.3147,-1.2424,-0.35697,-0.19451,-0.55765,-0.1269,-0.30232,-0.13715,2.3241,2.3614,2.2063,2.4037,-1.5518,1.1202,-0.34183,2.2153,-1.0996,-0.63779,class1
-0.53338,-1.7991,-0.35697,-0.19451,-0.35181,-0.10456,-0.13304,-0.1221,0.73694,0.67424,0.86104,0.6407,-1.1682,1.4324,-1.2556,0.85106,-0.51394,-0.49836,class2
0.37126,0.49723,-0.35697,-0.19451,-0.63999,-0.12656,-0.086871,-0.066364,-0.93367,-0.90823,-0.95901,-0.91759,0.99008,-0.9349,0.59118,-0.99467,0.053701,-0.41245,class2
1.0292,2.2021,-0.35697,-0.19451,0.14222,-0.095628,-0.27154,-0.12273,-0.72897,-0.74966,-0.8467,-0.5601,0.40496,-1.3834,1.9378,-0.73062,0.59786,2.301,class2
-1.4517,-0.58133,-0.35697,-0.19451,-0.18713,-0.085272,-0.36387,-0.10415,-0.88128,-0.9114,-0.83393,-0.89925,0.44333,-0.40693,0.24491,-0.86783,2.0911,-0.51975,class1
0.65911,0.49723,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-1.0405,-1.4511,-0.35697,-0.19451,-0.33122,-0.11791,-0.44082,-0.12788,2.3066,2.317,2.2369,2.3548,-1.782,1.4268,-0.63039,2.2464,-1.0177,-0.61526,class1
0.96066,-0.42477,-0.35697,-0.19451,0.4304,-0.027792,0.097797,-0.061074,-0.79397,-0.83846,-0.7497,-0.79537,0.24189,-0.35584,0.36033,-0.7824,1.2483,-0.61863,class1
0.98807,1.9585,-0.35697,-0.19451,0.20397,0.024981,0.25169,-0.010945,-0.54949,-0.56256,-0.63227,-0.43177,0.32822,-1.003,1.3703,-0.61931,-0.58764,2.6872,class2
-1.2598,-0.40737,-0.35697,-0.19451,-0.43414,-0.1154,-0.48699,-0.13396,-0.93852,-0.9336,-0.95136,-0.91759,0.80783,-0.85542,0.63927,-0.9869,2.4129,-0.63041,class1
1.1388,-0.58133,-0.35697,-0.19451,0.36865,-0.070158,-0.4716,-0.1391,-0.83568,-0.85749,-0.78543,-0.86564,0.4817,-0.35016,0.11025,-0.81864,1.622,-0.45979,class2
1.0155,0.35806,-0.35697,-0.19451,-0.57824,-0.11579,-0.57932,-0.13396,-0.95889,-0.9336,-0.98965,-0.93592,1.0093,-0.99167,0.66813,-1.0257,1.3747,-0.47336,class2
-1.6025,-1.7817,2.4101,-0.19451,-0.47531,-0.11743,-0.10226,-0.11945,2.3193,2.3011,2.2573,2.3854,-2.0506,1.4892,-0.46687,2.2671,-0.97811,-0.64687,class1
0.34385,0.49723,-0.35697,-0.19451,-0.66057,-0.12665,-0.10226,-0.0794,-0.93464,-0.90823,-0.96157,-0.91759,0.99967,-0.94626,0.6008,-0.99726,0.48243,-0.41703,class2
1.2622,0.37546,-0.35697,-0.19451,-0.4959,-0.12367,-0.4716,-0.1391,-0.8318,-0.756,-0.86457,-0.85648,1.3642,-0.90084,0.15834,-0.88853,0.6012,0.1902,class1
1.0566,-1.051,-0.35697,-0.19451,-0.55765,-0.12,-0.54854,-0.13554,-0.81143,-0.8226,-0.77267,-0.83814,0.55843,-0.40693,0.12949,-0.8057,0.9927,-0.44112,class2
-1.301,-0.37258,-0.35697,-0.19451,-0.24888,-0.12467,-0.30232,-0.12657,-0.43986,-0.35642,-0.44082,-0.51427,1.1148,-0.36719,-0.49573,-0.46917,-0.20075,-0.12437,class1
1.3033,-0.059448,-0.35697,-0.19451,-0.55765,-0.1259,-0.56393,-0.1391,-0.94434,-0.93677,-0.94625,-0.93897,0.8366,-0.7873,0.49499,-0.98173,2.5102,-0.47336,class1
1.5363,-0.70311,-0.35697,-0.19451,-0.43414,-0.11798,0.94419,0.21558,-0.71151,-0.76552,-0.62461,-0.75565,0.088418,-0.003858,-0.082125,-0.65555,1.0936,-0.50951,class2
1.1388,0.53202,-0.35697,4.3904,3.621,2.6793,-0.41004,-0.12852,-0.74255,-0.76869,-0.69609,-0.76481,0.36659,-0.29907,0.1391,-0.72804,1.5095,-0.45558,class2
0.35756,1.1061,-0.35697,-0.19451,-0.24888,-0.11079,-0.10226,-0.12248,-0.66591,-0.67038,-0.79309,-0.50204,0.50088,-1.3947,1.8608,-0.68144,0.006437,2.2775,class2
-0.19071,2.1325,-0.35697,-0.19451,0.47157,-0.080594,0.94419,-0.070225,-0.2924,-0.33423,-0.49953,-0.000948,-0.14179,-1.6218,2.89,-0.25689,-0.16609,2.3146,class2
1.7694,-0.87707,-0.35697,-0.19451,1.7684,0.04808,1.9445,0.069482,-0.061501,-0.35008,0.302,-0.21789,-2.5686,2.3748,-1.448,0.28414,0.98218,-0.57765,class1
1.7557,-1.5903,-0.35697,-0.19451,-0.51648,-0.11422,-0.30232,-0.13069,2.0884,2.0284,2.048,2.1715,-2.2425,1.4438,-0.19755,2.0548,-0.90292,-0.68483,class1
0.60428,1.0539,2.4101,-0.19451,-0.24888,-0.11517,0.020852,-0.10737,0.50313,0.52519,0.57003,0.39626,-0.20894,0.85906,-1.246,0.55595,-0.57507,-0.38511,class1
1.1526,-1.9556,-0.35697,-0.19451,-0.39298,-0.12161,-0.071482,-0.074614,2.7374,2.9195,2.4335,2.8956,-0.57344,0.21755,0.20643,2.4457,-1.4325,-0.67215,class1
-0.91717,0.079721,2.4101,-0.19451,0.38923,-0.088142,0.005463,-0.11157,-0.53882,-0.64818,-0.4204,-0.56926,-0.55426,0.34812,-0.034032,-0.44846,0.81684,-0.61696,class1
0.76876,0.67119,-0.35697,-0.19451,0.28631,0.032249,3.0371,0.024132,0.13447,0.10341,0.16416,0.12738,-0.39119,0.30838,-0.13022,0.14435,-0.6192,-0.62419,class1
0.61799,-0.042052,-0.35697,-0.19451,0.10105,-0.086394,0.082408,-0.10743,-0.12262,-0.11858,-0.083449,-0.17205,0.13638,0.16078,-0.40916,-0.10675,-0.49698,-0.42798,class2
1.2622,-0.80748,-0.35697,-0.19451,-0.12538,-0.066194,-0.20998,-0.1311,0.083052,0.12561,0.092685,0.029606,0.31863,0.13239,-0.54382,0.071869,-0.69073,-0.36831,class2
-0.43744,1.8715,-0.35697,-0.19451,0.20397,-0.073132,0.067019,-0.086516,-0.64844,-0.68624,-0.75991,-0.47149,0.18434,-1.2755,1.9763,-0.65555,0.25546,2.4294,class2
1.7419,1.2279,-0.35697,-0.19451,0.10105,-0.10988,-0.10226,-0.10571,-0.48449,-0.50865,-0.6629,-0.24233,0.17475,-1.5878,2.5149,-0.4614,-0.019282,2.258,class2
-1.438,0.23629,-0.35697,-0.19451,-0.66057,-0.12665,-0.59471,-0.13986,-0.96472,-0.93677,-0.99986,-0.93897,1.038,-1.0257,0.69699,-1.0361,1.0502,-0.47336,class1
0.52204,-0.96405,-0.35697,-0.19451,-0.022456,-0.078004,-0.24076,-0.1238,0.51671,0.54739,0.55217,0.43904,-0.14179,0.66036,-0.97666,0.53783,-0.70886,-0.40212,class2
1.1114,-1.1554,-0.35697,-0.19451,-0.31064,-0.12293,-0.42543,-0.13438,2.2339,2.2408,2.1782,2.2693,-1.7533,1.4608,-0.71696,2.1868,-0.99851,-0.60458,class1
1.7145,0.91474,-0.35697,4.3904,-0.10479,-0.10361,0.28246,-0.11135,0.43522,0.40785,0.5394,0.3321,-0.60222,1.0521,-1.1787,0.52489,-0.47635,-0.44609,class1
0.50833,0.619,-0.35697,-0.19451,0.10105,-0.10589,-0.056093,-0.11542,-0.28658,-0.21689,-0.33616,-0.29122,0.86538,-0.56589,0.091011,-0.36303,-0.98133,-0.28451,class2
0.71393,-1.5729,-0.35697,-0.19451,-0.084209,-0.09213,0.52869,-0.089604,-0.74158,-0.75283,-0.71396,-0.75565,0.50088,-0.42396,0.21605,-0.74616,0.52652,-0.44859,class2
1.3033,0.44504,-0.35697,-0.19451,-0.66057,-0.12347,-0.64087,-0.13724,-0.96957,-0.93677,-1.0126,-0.93897,1.086,-1.0825,0.74508,-1.049,-1.3831,-0.47336,class2
1.3993,-0.33779,-0.35697,4.3904,-0.51648,-0.11509,0.19013,-0.10438,-0.45635,-0.47376,-0.4153,-0.48371,0.21312,-0.10037,-0.04365,-0.44328,-0.20411,-0.49525,class2
-0.10847,2.1325,-0.35697,-0.19451,0.14222,-0.002025,0.067019,-0.040418,-0.56598,-0.59427,-0.68588,-0.38899,0.20352,-1.2642,1.9378,-0.58566,-0.13551,2.4322,class2
0.91954,0.32327,2.4101,-0.19451,-0.51648,-0.12458,-0.25615,-0.13129,-0.8483,-0.74332,-0.90286,-0.87481,1.6423,-1.0598,0.14872,-0.89371,1.0299,0.49053,class1
1.0155,-0.12903,-0.35697,-0.19451,-0.4959,-0.1207,-0.54854,-0.13967,-0.91912,-0.91774,-0.90286,-0.92981,0.75987,-0.64537,0.33148,-0.93772,2.2507,-0.42452,class2
-0.1633,0.079721,-0.35697,-0.19451,-0.61941,-0.12566,-0.56393,-0.13759,-0.95113,-0.93677,-0.96412,-0.93897,0.90375,-0.86678,0.56232,-0.99985,2.5102,-0.47336,class1
1.5226,-1.4859,2.4101,-0.19451,-0.20772,-0.094068,0.14396,-0.10116,-0.59218,-0.64818,-0.50974,-0.63037,-0.026688,0.064267,-0.082125,-0.53906,0.52709,-0.53723,class2
-1.5203,-0.99884,-0.35697,-0.19451,-0.12538,-0.10484,-0.25615,-0.12298,-0.48158,-0.40717,-0.4638,-0.56926,1.0668,-0.27636,-0.60153,-0.49247,0.048013,-0.13354,class1
0.94695,1.0365,-0.35697,-0.19451,-0.41356,-0.11429,0.14396,-0.11254,0.46335,0.46811,0.54195,0.3596,-0.33364,0.90448,-1.1979,0.52748,-0.54212,-0.4069,class1
-1.0405,0.27108,-0.35697,-0.19451,-0.63999,-0.12557,-0.57932,-0.13866,-0.95889,-0.93677,-0.98454,-0.93897,0.98049,-0.95761,0.63927,-1.0206,1.5369,-0.47336,class1
1.2896,0.1841,-0.35697,-0.19451,-0.59882,-0.12491,-0.48699,-0.13261,-0.84636,-0.75283,-0.8952,-0.8687,1.5368,-1.0201,0.1872,-0.90148,0.77443,0.40925,class1
-1.4929,0.079721,-0.35697,-0.19451,-0.51648,-0.12557,-0.48699,-0.13488,-0.82501,-0.74015,-0.86201,-0.85342,1.4409,-0.92355,0.11987,-0.88595,0.58962,0.24402,class1
-0.54709,1.3322,-0.35697,-0.19451,0.9656,-0.030882,1.0057,-0.066584,0.56425,0.55373,0.65427,0.46043,-0.55426,1.0634,-1.246,0.64138,-0.555,-0.43094,class1
0.12454,-1.2076,-0.35697,-0.19451,-0.47531,-0.11288,-0.3331,-0.12311,2.2872,2.2789,2.2318,2.3365,-1.9355,1.5062,-0.61115,2.2412,-0.98194,-0.62495,class1
1.2622,-0.7553,-0.35697,-0.19451,-0.4959,-0.11429,0.097797,-0.12793,-0.55531,-0.59744,-0.48167,-0.59676,0.069234,0.035881,-0.13022,-0.51059,0.27633,-0.50434,class2
1.2622,1.2453,-0.35697,-0.19451,0.86268,-0.054079,-0.009926,-0.10443,0.21014,0.19538,0.26116,0.16099,-0.30486,0.51276,-0.56306,0.24272,-0.58664,-0.489,class1
-0.62933,-1.138,-0.35697,-0.19451,-0.31064,-0.1154,-0.37926,-0.1286,1.8866,1.8127,1.8898,1.9332,-2.2041,1.5687,-0.44763,1.8943,-0.82673,-0.65507,class1
1.0155,-0.45956,2.4101,-0.19451,0.3069,-0.099332,-0.53315,-0.13707,0.28193,0.37614,0.22798,0.25265,0.62558,-0.12875,-0.40916,0.20907,-0.99664,-0.30665,class2
0.98807,0.6538,-0.35697,-0.19451,0.039297,-0.003429,2.5139,1.5539,0.13932,0.11609,0.17182,0.12127,-0.32404,0.33109,-0.23602,0.15471,-0.66512,-0.66825,class1
-0.73899,0.98432,2.4101,-0.19451,-0.24888,-0.11476,0.15935,-0.10843,-0.38553,-0.41351,-0.52251,-0.19039,0.059641,-1.2301,2.0244,-0.41739,-0.43586,2.4698,class2
1.3307,-1.2076,-0.35697,-0.19451,-0.26947,-0.12359,-0.39465,-0.12581,2.5482,2.7039,2.3288,2.6329,-0.65977,0.6263,-0.39954,2.3396,-1.3253,-0.56212,class1
-1.4654,1.4888,-0.35697,4.3904,0.26573,-0.11142,0.59024,-0.094734,0.30716,0.29051,0.38114,0.23127,-0.40078,0.74552,-0.86124,0.36439,-0.54273,-0.45562,class1
-0.32778,0.23629,-0.35697,-0.19451,-0.53707,-0.11612,-0.44082,-0.1264,-0.94046,-0.93042,-0.95391,-0.9237,0.85579,-0.8611,0.6008,-0.98949,2.2912,-0.54208,class1
-0.3552,-0.35518,-0.35697,-0.19451,-0.33122,-0.11839,-0.44082,-0.1328,0.71753,0.72815,0.77935,0.62542,-0.48711,1.001,-1.2075,0.76823,-0.68033,-0.42689,class2
1.5912,1.6454,-0.35697,-0.19451,-0.04304,-0.049347,-0.20998,-0.12279,-0.74934,-0.78138,-0.8467,-0.59371,0.31863,-1.2642,1.8224,-0.7591,0.6236,2.4101,class2
-0.53338,1.2105,-0.35697,-0.19451,0.51274,-0.090468,-0.056093,-0.1094,0.63798,0.59496,0.74362,0.54598,-0.90916,1.2281,-1.169,0.73199,-0.55764,-0.48305,class1
0.57687,-1.1554,-0.35697,-0.19451,-0.35181,-0.11897,-0.45621,-0.12833,1.612,1.4607,1.7774,1.5421,-2.6837,2.4259,-1.4191,1.7804,-0.51719,-0.58337,class1
1.5775,-0.84228,-0.35697,-0.19451,10.1257,16.5911,2.1599,1.5448,0.025813,-0.086867,0.14884,-0.01317,-1.0435,0.84203,-0.3803,0.12882,0.16652,-0.59617,class1
-0.026233,-0.51175,-0.35697,-0.19451,-0.51648,-0.12557,-0.44082,-0.1396,-0.40882,-0.45473,-0.31574,-0.47149,-0.084241,0.28567,-0.39954,-0.34232,0.11077,-0.47761,class2
0.75505,0.32327,-0.35697,-0.19451,-0.63999,-0.12109,-0.64087,-0.13724,-0.96763,-0.93677,-1.0075,-0.93897,1.0668,-1.0598,0.72584,-1.0439,-0.89646,-0.47336,class2
-0.84864,-1.5729,-0.35697,-0.19451,-0.47531,-0.11996,-0.4716,-0.1391,1.9457,1.854,2.0174,1.927,-2.4151,2.074,-1.0921,2.0237,-0.73481,-0.60021,class1
-0.28666,-1.4337,-0.35697,-0.19451,-0.55765,-0.12,-0.44082,-0.13019,1.9661,1.8888,1.9561,2.0309,-2.3,1.546,-0.31297,1.9616,-0.84272,-0.67406,class1
-1.2598,-0.2682,-0.35697,-0.19451,0.38923,-0.024819,1.2212,0.14605,0.077231,0.090724,0.092685,0.044884,0.059641,0.16645,-0.34183,0.071869,-0.7014,-0.46435,class2
-1.0131,-1.1728,-0.35697,-0.19451,-0.37239,-0.12367,-0.4716,-0.13835,2.3416,2.3804,2.2395,2.4006,-1.5518,1.2394,-0.54382,2.249,-1.0837,-0.61136,class1
-1.5066,-0.00726,-0.35697,-0.19451,-0.53707,-0.12467,-0.54854,-0.13816,-0.85121,-0.76552,-0.89264,-0.87481,1.4697,-0.97464,0.17758,-0.91183,0.8092,0.3296,class1
-0.1633,0.14931,-0.35697,-0.19451,-0.53707,-0.11963,-0.56393,-0.13109,-0.93658,-0.93677,-0.93604,-0.92675,0.75987,-0.76459,0.53347,-0.97137,2.5102,-0.54483,class1
-0.65675,1.0713,-0.35697,-0.19451,0.38923,0.043563,1.0519,0.40596,-0.11777,-0.10272,-0.10387,-0.14761,0.2323,-0.003858,-0.2264,-0.12746,-0.68562,-0.46745,class1
1.1114,-0.32039,-0.35697,-0.19451,-0.59882,-0.1259,-0.50237,-0.13759,0.34402,0.36663,0.38369,0.27099,-0.074648,0.54682,-0.85162,0.36698,-0.65607,-0.40707,class2
0.89212,1.0887,-0.35697,4.3904,0.3069,-0.077245,1.0057,-0.09229,0.34111,0.36663,0.36837,0.28015,-0.045872,0.46166,-0.73619,0.35145,-0.70386,-0.43092,class1
-0.68416,-0.98145,-0.35697,-0.19451,-0.16655,-0.10484,-0.16382,-0.11391,-0.38747,-0.293,-0.37445,-0.48982,1.1723,-0.23094,-0.78429,-0.40186,-0.052811,-0.10475,class1
1.3033,-1.5207,-0.35697,-0.19451,-0.35181,-0.10946,-0.37926,-0.12565,2.0166,1.9396,2.0276,2.0554,-2.3384,1.7277,-0.5823,2.0341,-0.8226,-0.64668,class1
-0.61562,-0.12903,-0.35697,-0.19451,-0.14596,-0.090888,-0.24076,-0.12531,-0.40203,-0.33105,-0.38211,-0.48982,0.97089,-0.19688,-0.64001,-0.40963,-0.085536,-0.1743,class1
-0.49226,-1.399,-0.35697,-0.19451,-0.31064,-0.11996,-0.42543,-0.13438,1.8361,1.7493,1.9306,1.7865,-2.2808,2.1364,-1.3325,1.9357,-0.70461,-0.57273,class1
0.2342,0.28848,-0.35697,-0.19451,0.86268,-0.098457,-0.25615,-0.12788,-0.27785,-0.26763,-0.27235,-0.29122,0.31863,-0.1912,0.004443,-0.29831,-0.62106,-0.4773,class2
-1.4654,0.37546,-0.35697,-0.19451,-0.55765,-0.1269,-0.50237,-0.13381,-0.8677,-0.7782,-0.92328,-0.87787,1.5176,-1.0825,0.31224,-0.92219,0.76053,0.51248,class1
-1.2598,-0.11164,-0.35697,-0.19451,-0.59882,-0.1269,-0.64087,-0.13967,-0.9424,-0.93677,-0.9437,-0.93592,0.81742,-0.78162,0.50461,-0.97914,2.5102,-0.4981,class1
0.87842,-1.312,-0.35697,-0.19451,-0.43414,-0.11862,0.62102,-0.066971,0.13156,0.17001,0.13098,0.093771,0.24189,0.10401,-0.41878,0.1107,-0.79564,-0.41438,class2
-0.67045,0.25368,-0.35697,8.9752,0.49216,-0.040798,0.85186,-0.09887,-0.53785,-0.65452,-0.44593,-0.52954,-0.6214,0.17213,0.33148,-0.47434,0.7986,-0.6967,class1
-1.6573,1.3496,-0.35697,8.9752,0.3069,-0.089873,0.77491,-0.087043,0.43619,0.40785,0.52919,0.34737,-0.61181,0.97828,-1.044,0.51453,-0.51699,-0.46095,class1
1.1114,0.1667,-0.35697,-0.19451,-0.68116,-0.12427,-0.65626,-0.13786,-0.96083,-0.93677,-0.98965,-0.93897,0.99967,-0.98032,0.65851,-1.0257,2.5102,-0.47336,class2
-1.1776,-0.21601,-0.35697,-0.19451,-0.43414,-0.11897,-0.42543,-0.13287,-0.8124,-0.73698,-0.83904,-0.84426,1.345,-0.84407,0.081392,-0.86783,0.5958,0.12109,class1
-0.24554,1.5062,-0.35697,-0.19451,-0.35181,-0.11401,-0.16382,-0.12902,-0.57471,-0.61647,-0.68843,-0.39205,0.088418,-1.2301,1.9955,-0.58825,0.038878,2.4749,class2
0.17937,1.1235,-0.35697,-0.19451,0.059882,-0.097055,-0.36387,-0.12741,0.60985,0.59179,0.70532,0.50626,-0.65977,1.1372,-1.2652,0.69315,-0.55793,-0.44283,class1
-0.7664,0.21889,-0.35697,-0.19451,0.45099,-0.064649,0.097797,-0.086322,-0.4612,-0.45473,-0.42295,-0.50815,0.43373,-0.12308,-0.2264,-0.43034,-0.007008,-0.1636,class1
1.5089,-1.5381,-0.35697,-0.19451,-0.53707,-0.1207,-0.3331,-0.12984,1.5946,1.4322,1.7877,1.5023,-2.77,2.5963,-1.6211,1.7908,-0.47039,-0.57291,class1
0.89212,-0.47696,-0.35697,-0.19451,-0.55765,-0.12293,-0.41004,-0.13306,1.4083,1.2324,1.6422,1.2823,-2.7413,2.7155,-1.852,1.6432,-0.36772,-0.55463,class1
0.028594,-0.7379,-0.35697,-0.19451,8.3142,9.7325,5.4532,4.3334,0.14417,0.059012,0.17437,0.18849,-0.88998,0.31974,0.35071,0.15471,-0.26257,-0.72061,class1
0.35756,-0.59873,-0.35697,-0.19451,2.4065,-0.025242,-0.4716,-0.13355,-0.14008,-0.15663,-0.073238,-0.20261,-0.03628,0.33109,-0.52458,-0.096396,-0.33122,-0.44239,class2
-0.67045,0.20149,-0.35697,-0.19451,-0.53707,-0.12467,-0.44082,-0.13809,-0.83957,-0.74015,-0.89009,-0.86564,1.5848,-1.0257,0.14872,-0.89112,0.81847,0.43413,class1
0.27532,-1.5555,2.4101,-0.19451,-0.4959,-0.11971,-0.14843,-0.12077,2.619,2.8148,2.3543,2.7184,-0.35282,0.38218,-0.29374,2.3654,-1.4119,-0.5417,class1
-0.61562,-1.4511,-0.35697,-0.19451,-0.47531,-0.11451,-0.4716,-0.12704,1.9293,1.8096,1.9485,2.0004,-2.6549,1.7106,-0.23602,1.9538,-0.75705,-0.69357,class1
-0.72528,-1.5903,2.4101,4.3904,0.75975,-0.067031,-0.040704,-0.10666,0.50604,0.44908,0.65682,0.37487,-0.92835,1.4211,-1.4768,0.64397,-0.36128,-0.45149,class2
-0.39632,0.25368,-0.35697,-0.19451,-0.43414,-0.11288,-0.41004,-0.12806,-0.94046,-0.9336,-0.95136,-0.9237,0.82701,-0.84407,0.6008,-0.9869,2.4129,-0.55415,class1
-0.25925,-1.0162,5.1773,-0.19451,0.12164,-0.090393,-0.040704,-0.1261,0.61761,0.59496,0.69767,0.53681,-0.70773,1.0407,-1.0536,0.68539,-0.61131,-0.47119,class2
-0.60192,-0.44216,2.4101,-0.19451,-0.24888,-0.11773,-0.14843,-0.085256,-0.42337,-0.3374,-0.4204,-0.5051,1.1244,-0.32745,-0.57268,-0.44846,-0.16533,-0.10742,class1
0.34385,-0.51175,-0.35697,-0.19451,-0.29005,-0.11376,-0.31771,-0.13154,1.5257,1.3719,1.7238,1.4198,-2.6357,2.5735,-1.7173,1.726,-0.4616,-0.55924,class1
0.98807,1.8367,-0.35697,-0.19451,-0.18713,-0.092209,-0.34848,-0.13054,-0.50583,-0.53402,-0.60419,-0.35538,0.15556,-1.0712,1.6589,-0.55718,-0.39935,2.5978,class2
1.0566,-0.91186,-0.35697,-0.19451,-0.35181,-0.11451,-0.45621,-0.13243,0.034544,0.14464,-0.047712,0.026551,0.97089,-0.52047,-0.091744,-0.070509,-1.1425,-0.20256,class2
0.042301,0.28848,-0.35697,-0.19451,2.2007,0.029504,-0.48699,-0.1351,-0.24583,-0.2264,-0.24427,-0.26372,0.37618,-0.1912,-0.053269,-0.26984,-0.70381,-0.44715,class2
-1.4654,0.25368,-0.35697,-0.19451,-0.37239,-0.11476,-0.44082,-0.13507,-0.82016,-0.72746,-0.86457,-0.84731,1.5081,-0.96896,0.12949,-0.88077,0.51237,0.32407,class1
-1.3284,1.1235,-0.35697,-0.19451,-0.16655,-0.093943,0.74413,0.18302,-0.18568,-0.16932,-0.1779,-0.20872,0.29944,-0.10037,-0.13022,-0.20253,-0.66151,-0.46635,class1
1.0155,1.6802,-0.35697,-0.19451,-0.26947,-0.10873,-0.42543,-0.13211,-0.79688,-0.78455,-0.9003,-0.67621,0.75987,-1.3437,1.5146,-0.82899,0.33729,2.1961,class2
1.5226,-0.11164,-0.35697,-0.19451,-0.41356,-0.11831,-0.31771,-0.12754,0.23149,0.19221,0.32753,0.15182,-0.54466,0.83067,-0.86124,0.31003,-0.4223,-0.47665,class2
0.16566,-0.32039,-0.35697,4.3904,3.2711,0.24078,7.977,10.9194,0.15193,0.084382,0.19479,0.16405,-0.73651,0.41057,0.042918,0.17542,-0.22388,-0.65833,class1
1.3582,0.010136,-0.35697,-0.19451,-0.12538,-0.098457,-0.14843,-0.12,0.1694,0.11292,0.27903,0.090715,-0.65018,0.87041,-0.82276,0.26084,-0.34546,-0.49498,class2
-0.38261,-1.3468,-0.35697,-0.19451,-0.084209,-0.0912,-0.056094,-0.11621,0.66223,0.58227,0.80233,0.56431,-1.2641,1.4779,-1.2364,0.79152,-0.43877,-0.51083,class2
-0.95829,-0.52915,2.4101,-0.19451,-0.39298,-0.12062,-0.28693,-0.10963,-0.89195,-0.92091,-0.84925,-0.90536,0.46251,-0.44667,0.293,-0.88336,2.2285,-0.53109,class1
-0.7664,-1.1206,-0.35697,-0.19451,-0.2283,-0.10608,-0.10226,-0.11492,-0.34576,-0.28983,-0.30553,-0.44399,0.78864,-0.015213,-0.76505,-0.33197,-0.050772,-0.21771,class1
-0.73899,-0.18122,-0.35697,-0.19451,-0.43414,-0.12194,-0.4716,-0.13759,-0.82695,-0.73381,-0.86967,-0.85648,1.5176,-0.96329,0.11025,-0.88595,0.67073,0.33112,class1
1.3856,1.9063,-0.35697,-0.19451,0.32748,-0.097907,-0.17921,-0.12153,-0.66397,-0.69892,-0.76246,-0.5051,0.22271,-1.2017,1.8127,-0.68403,0.20609,2.4846,class2
-0.67045,-0.12903,-0.35697,-0.19451,-0.39298,-0.11765,-0.62549,-0.13885,-0.52912,-0.54987,-0.48167,-0.5601,0.24189,-0.1174,-0.04365,-0.51059,-0.026517,-0.49069,class2
1.4678,0.89734,-0.35697,-0.19451,-0.26947,-0.1134,0.11319,-0.10331,-0.56792,-0.58159,-0.70375,-0.38594,0.33781,-1.372,1.9859,-0.58307,-0.17293,2.3329,class2
-1.6436,1.5062,-0.35697,4.3904,0.10105,-0.09007,0.55947,-0.095735,0.37313,0.36028,0.46282,0.27404,-0.41997,0.90448,-1.1113,0.44723,-0.47885,-0.4258,class1
-0.094767,0.044929,-0.35697,-0.19451,-0.45473,-0.11839,-0.16382,-0.10409,-0.4321,-0.47693,-0.35658,-0.47454,-0.055464,0.14942,-0.19755,-0.38374,0.044611,-0.51504,class2
1.0292,2.2021,-0.35697,-0.19451,0.14222,-0.095628,-0.27154,-0.12273,-0.72897,-0.74966,-0.8467,-0.5601,0.40496,-1.3834,1.9378,-0.73062,0.59786,2.301,class2
-0.053646,-0.18122,-0.35697,-0.19451,-0.063625,-0.0932,0.14396,-0.11416,-0.43986,-0.36594,-0.43061,-0.51732,1.0284,-0.29907,-0.52458,-0.45881,-0.13273,-0.14412,class1
0.28902,0.010136,-0.35697,-0.19451,-0.51648,-0.12359,-0.56393,-0.13835,-0.8124,-0.72429,-0.8467,-0.84731,1.4601,-0.89516,0.052536,-0.873,0.59831,0.21883,class1
-1.5888,0.82776,-0.35697,-0.19451,-0.14596,-0.10489,0.097797,-0.11225,0.23246,0.23343,0.29945,0.14877,-0.18016,0.63765,-0.89971,0.28155,-0.52101,-0.41921,class1
0.16566,-0.99884,-0.35697,-0.19451,0.26573,-0.059505,0.14396,-0.07411,-0.22643,-0.21372,-0.13706,-0.34316,0.29944,0.41057,-0.9959,-0.16111,0.016052,-0.31197,class1
1.3444,1.1583,-0.35697,-0.19451,0.039297,-0.10428,-0.10226,-0.11523,0.25768,0.26197,0.31221,0.18543,-0.17057,0.57521,-0.80352,0.2945,-0.58984,-0.42854,class1
0.27532,-1.5729,-0.35697,-0.19451,-0.37239,-0.12124,-0.42543,-0.12962,2.2921,2.2948,2.2216,2.3487,-1.8396,1.4097,-0.54382,2.2308,-1.01,-0.62811,class1
1.2622,-1.7469,-0.35697,-0.19451,-0.31064,-0.11367,-0.34848,-0.13086,2.2892,2.2567,2.2395,2.3548,-2.1561,1.546,-0.45725,2.249,-0.94929,-0.65206,class1
